Product_ID,Product Name,Company,Listing Price,Sale Price,Rating,Discount %,value,Description
EG1686,Men's adidas Originals White Mountaineering Nite Jogger Shoes,Adidas,150,150,3.5,0,43.0,"Japanese brand White Mountaineering brings clean, outdoor style to the classic '80s Nite Jogger. This version of the acclaimed running silhouette features a soft leather upper. The Boost midsole adds a distinctive, modern look to these shoes."
FV2838,Men's adidas Originals Superstar Pure Shoes,Adidas,120,120,3.3,0,36.0,"These trainers born in the '70s keep the look classic with leather upper. They feature all the authentic details, including the signature rubber shell toe."
EF4344,Men's adidas Originals ZX Torsion Shoes,Adidas,120,120,2.0,0,60.0,"The '80s vibe of ZX meets the '90s style of Torsion X. These era-hopping shoes are greater than the sum of their parts. They build on adidas' running legacy by combining energy-returning cushioning with an X-shaped bar for extra stability. The mesh upper has soft suede details, and a big Torsion label stands out on the quilted tongue. A key ring of extra lace jewels lets you customise your look."
EH0188,Men's adidas Originals Yung-1 Shoes,Adidas,110,110,3.7,0,30.0,"Inspired by turn-of-the-millennium styles, the Yung-1 shoes have a chunky shape and a distinctly vintage vibe. This version of the shoes gives your feet the royal treatment with a plush velvet upper and a golden lace jewel detail."
EE6037,Men's adidas Originals Supercourt Shoes,Adidas,76,46,4.2,40,18.0,The Supercourt distills 40 years of adidas tennis style. This version of the classic low-profile shoes has perforated 3-Stripes on a crisp leather upper. Decorative stitching and overlays add texture and depth for a multilayered look.
CM0039,Men's adidas Swim Coset II Slippers,Adidas,15,9,4.5,40,3.0,"The simple and stylish adidas Stabile slippers for men. Crafted with Synthetic upper with deco stitch and thong construction allows additional comfort. 3-Stripes on the strap reflects the brand perfectly. The lightweight EVA for comfort with textured rubber outsole keep it durable while with the premium Synthetic, these slippers are perfect for casual wear."
G27636,Men's adidas Originals U_Path Run Shoes,Adidas,80,80,2.9,0,28.0,"The U_Path Run offers a sleek combination of retro and modern. These shoes are built of soft, breathable mesh for everyday wear. The D-ring lacing system adds a distinctive look and the bungee heel piece gives extra support. A lightweight EVA midsole adds all-day wearability."
F34392,Men's adidas Nemeziz 19.4 Flexible Ground Cleats,Adidas,46,28,3.1,40,15.0,"Nemeziz isn't just a boot. It's a commitment that skills should be about wins, not likes. If you'd take celebrity over silverware, get out of here. But if you're ready to rip up the pitch to carry your team to victory, read on. The soft synthetic upperadapts to the shape of the foot and gives comfort. The one-piece tongue fits snugly and provides stability through every twist and turn."
EG1728,Men's adidas Running Ultraboost 19 Wood Wood Shoes,Adidas,200,200,4.0,0,50.0,"Copenhagen-based lifestyle brand Wood Wood's collaboration with adidas brings clean, Danish design to the world of sport. Fresh colours combine with an adidas Primeknit upper for a playful yet elegant take on running style. The shoes are cushioned with Boost for an energised feel."
DB1758,MEN'S ADIDAS RUNNING COSMIC 2 SHOES,Adidas,70,35,4.8,50,15.0,"These men's running shoes provide a cloudlike landing every time your foot hits the ground. A seamless stretch mesh upper provides lightweight support, and a performance sockliner keeps your feet ventilated. The cloudfoam midsole provides responsive cushioning for superior comfort."
CI1822,MEN'S adidas RUNNING YAMO 1.0 SHOES,Adidas,48,24,5.0,50,10.0,The adidas Yamo 1.0 shoes for men. These lightweight running shoes have a combination of Synthetic with double layer Mesh ensure breathability and durability while the Lightstrike EVA midsole provides premium cushionings. Full Rubber outsole provides durability.
CI9830,men's ADIDAS RUNNING LEGUS SHOES,Adidas,60,24,4.5,60,13.0,"Get maximum support, comfort and a refreshed look with these adidas Legus shoes for men. The textile mesh upper is breathable and has a sock-like fit and the supportive cage in the shoe's midfoot provides midfoot lockdown. CLOUDFOAM gives instant step in-comfort, long-lasting responsive cushioning and a super-plush feel and the Rubber outsole gives ultimate durability."
DB1459,men's ADIDAS RUNNING CF ELEmen'sT RACE SHOES,Adidas,56,28,3.6,50,16.0,"A sporty look with running roots, these men's shoes are loaded with comfort. Seamless 3-Stripes accent a geometric, two-tone mesh upper. All riding on Cloudfoam for an amazing step-in feel."
EG5947,Men's adidas Originals FYW S-97 Shoes,Adidas,130,65,2.9,50,45.0,"adidas Originals celebrates the weird and wonderful style of the late '90s with the FYW S-97. This version updates the favorite oddball training shoe with a few modern tweaks. A mix of suede, synthetic and mesh on the upper add texture. A chunky but lightweight EVA midsole anchors the look."
B44809,MEN'S ADIDAS SPORT INSPIRED QUESTAR RIDE SHOES,Adidas,80,40,4.4,50,18.0,"Build strength and stamina one run at a time in these shoes for men. They feature a sporty two-tone knit upper, while Cloudfoam adds cushioned comfort to every stride. The moulded heel counter offers a snug fit."
CG4044,Men's adidas Sport Inspired Duramo Lite 2.0 Shoes,Adidas,50,25,2.4,50,21.0,"Refine your interval training in these men's versatile running-inspired shoes. Featuring a lightweight mesh and synthetic upper, they combine responsive midsole cushioning with a soft collar that reduces ankle pressure."
CI9931,men's ADIDAS RUNNING TYLO SHOES,Adidas,56,28,3.2,50,18.0,Iconic look and superior performance makes it ideal for everyday runner Textile and Mesh upper for lightweight and breathability. Lightstrike IMEVA midsole with the rubber outsole provides best durability.
F35025,Men's adidas Essentials Eezay Flip-Flops,Adidas,20,10,4.9,50,4.0,Be ready for warm breezes and a laid-back feel. These flip-flops feature a colorblocked design. The simple silhouette offers midsole cushioning and lightweight comfort.
B96344,Men's adidas Running AeroBounce 2 Shoes,Adidas,80,40,2.6,50,31.0,"Add an extra mile to your daily run. These neutral running shoes are made of lightweight, breathable mesh that hugs the foot. Midfoot banding and internal reinforcement provide targeted support. Springy cushioning offers long-distance comfort."
CL7543,Men's adidas Running Whizz Shoes,Adidas,56,28,3.1,50,18.0,"These men's running shoes keep you comfortable so you stay focused on your running goals. They feature a textile upper that wraps around the midfoot to give you stability where you need it most. Cloudfoam cushioning offers comfort with every stride, while a handy heel pull helps you get them on in a hurry."
F35560,Men's adidas Running Asweego Shoes,Adidas,80,40,5.0,50,16.0,Shoes with flexibility and responsiveness for multisport training. These shoes have a mesh upper that hugs the foot for a sock-like fit. Pillow-like midsole cushioning provides long-lasting comfort. Durable rubber inserts at the forefoot and heel provide added grip so you're ready for unexpected terrain.
CL7399,Men's adidas Sport Inspired Blaze Runner Shoes,Adidas,56,28,4.5,50,12.0,Extremely functional and subtle running-inspired shoes for men. The breathable and lightweight Knit-Mesh offer extended ventilation and comfort. IMEVA midsole and full Rubber outsole provides durability.
CL7303,Men's adidas Running Dracon Shoes,Adidas,40,20,3.561158724717176,50,11.0,Great everyday trainer for modern runner to go that extra mile. They have a mesh upper accented by contrast 3-Stripes. The EVA midsole and Rubber outsole provide comfort and support to their every step.
CL7509,Men's adidas Running Puaro Shoes,Adidas,50,25,2.6,50,19.0,Style and performance go hand in hand in this adidas Puaro shoes for men. Mesh upper for lightweight and breathability with full rubber outsole for durability. They come layered sandwich mesh and textile upper for maximum ventilation.
EF3500,Men's adidas Originals Crazy BYW LVL X Pharrell Williams Shoes,Adidas,220,110,4.0,50,55.0,"Worn by legendary B-ball players, this '90s-era design featured a look so unconventional that it was called Crazy. Its descendant, the Crazy BYW, combines retro style with innovative cushioning. This bold Pharrell Williams version has a flexible, adaptive adidas Primeknit upper. Boost midsole pods give a comfortable, responsive feel. Inside is a Pharrell signature sockliner inspired by the ancient art of reflexology."
EE8024,Men's adidas Running Galaxy 4 Shoes,Adidas,60,30,1.0,50,60.0,"Stride with confidence for miles. These running shoes deliver heel-to-toe support with a midfoot panel, toe cap and heel piece. They feature lightweight cushioning that makes every step feel plush. The cosy knit upper rides on an outsole built to hold up to heavy usage."
EE3655,MEN'S ADIDAS ORIGINALS RISING STAR X R1 SHOES,Adidas,160,80,2.0,50,80.0,"These leather and suede shoes revive an '80s design that inspired the NMD_R1's unique midsole plugs. Originally made for running on asphalt, the Rising Star featured removable midsole plugs to let runners adjust their cushioning level. Boost cushioning offers energy return in every stride."
EE8447,Men's adidas Running Asweerun Shoes,Adidas,56,28,2.0,50,28.0,"Aspire to greatness. These running shoes are made with an airy, lightweight mesh upper. The durable rubber outsole grips the pavement for added stability. A cushioned midsole brings comfort to each step."
CL7426,Men's adidas Sport Inspired Arcadeis Shoes,Adidas,46,23,3.6,50,13.0,These men's running-inspired shoes cradle your feet with a net mesh upper. Pillow-soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long.
EF9182,Men's adidas Originals Supercourt Shoes,Adidas,76,46,2.0,40,38.0,The Supercourt distills 40 years of adidas tennis style. This version of the classic low-profile shoes has perforated 3-Stripes on a crisp leather upper. Decorative stitching and overlays add texture and depth for a multilayered look.
EE6317,Men's adidas Originals Sobakov P94 Shoes,Adidas,76,46,2.4,40,32.0,"The Sobakov honors the spirit of modern soccer culture. These shoes showcase the iconic tooth-shaped 3-Stripes from the game-changing Predator shoe, which debuted in 1994."
EF3836,Men's adidas Originals Crazy BYW BF Shoes,Adidas,200,200,3.0,0,67.0,"Known for breaking free from convention, Japanese design label Bed J.W. Ford brings a distinctly tailored edge to familiar adidas silhouettes. An array of textures combine with elements of a legendary B-ball style to create the Crazy BYW BF shoes. The podular Boost midsole adds a striking, sculpted look."
FW5351,Men's adidas Originals Superstar Clean Shoes,Adidas,110,110,3.6,0,31.0,"An icon 50 years in the making. The adidas Superstar Shoes have graced the feet of pro players, hip hop heavyweights and style-savvy A-listers. And their style is as relevant today as it was back in the day. This edition of the iconic shell toe celebrates the Lunar New Year. A clean design gets rid of the 3-Stripes to make more room for koi, crane and tiger graphics on the leather upper. Three pairs of laces with metallic-gold lace tips are included."
DB0958,Men's ADIDAS ORIGINALS N-5923 SHOES,Adidas,80,40,2.0,50,40.0,"Heritage design meets modern innovation. Inspired by '70s runners, these men's trainers were reinvented for today's streets. These shoes are modelled after vintage running shoes. They have a breathable textile upper trimmed with welded overlays and a TPU heel cage. Underfoot, a lightweight, resilient foam midsole provides easy, all-day comfort."
CI9939,Men's adidas Running Kivaro 1 shoes,Adidas,46,23,4.8,50,10.0,"The adidas Kivaro 1 shoes for men. These lightweight running shoes give all round comfort, cushioning, durability & support in a simplistic design. The combination of Synthetic overlays with Mesh underlays ensure breathability and durability while the Light strike EVA midsole provides premium cushioning's. Full Rubber outsole provides durability."
BD7577,Men's adidas Originals Samba OG MS Shoes,Adidas,80,40,4.2,50,19.0,"Born on the pitch, the Samba is a timeless icon of street style. These shoes offer a premium version of the classic style. They're made of the finest quality full grain leather. For a fresh look, the 3-Stripes are placed slightly higher on the upper."
BB7828,MEN'S ADIDAS SPORT INSPIRED RUN 80S SHOES,Adidas,80,40,3.1,50,26.0,Refresh an '80s style. These running-inspired shoes update an archival look with a closed mesh upper for colder weather and a plush Cloudfoam midsole for comfortable cushioning. A rubber outsole grips the road.
DB3530,Men's adidas Originals Forest Grove Shoes,Adidas,70,35,2.6,50,27.0,"Released in 1982, the original Forest Grove had a grid-like web over the midsole to give runners extra shock absorption. These streetwear shoes echo the vintage look with a soft nubuck upper that has '80s-style overlays and the iconic midsole net."
F34864,Men's adidas Sport Inspired Cloudfoam Racer TR Shoes,Adidas,60,30,4.3,50,14.0,"Inspired by outdoor trail runners. These modern shoes are made for urban adventures, with a nylon build and rubber outsole inserts. The cloudfoam inside adds long-lasting comfort."
CJ8087,MEN'S ADIDAS RUNNING ARIUS 1.0 SHOES,Adidas,50,25,3.9,50,13.0,The adidas Arius 1.0 Running shoes for men feature a comfortable two-tone Mesh upper with They come with Lightstrike IMEVA midsole for long term lightweight cushioning and shock absorption with a full rubber outsole for durability.
F34568,Men's adidas Sport Inspired Lite Racer Clean Shoes,Adidas,46,23,2.9,50,16.0,A flashy racer style in a sleek package. A sandwich mesh upper gives these running-inspired shoes an airy feel. Tongue and heel pulls allow for easy on and off. Lightweight cushioning offers superior comfort.
B41812,MEN'S ADIDAS ORIGINALS MUNCHEN SUPER SPZL SHOES,Adidas,100,50,3.5,50,29.0,"Summer of love, part two. The late '80s and early '90s formed the apex era of rave culture in the UK, as acid house echoed through every nightclub and warehouse bash. Spezial pays homage to this golden age with a collection that's heavy on the '90s party vibes. These shoes revive the lesser-known Munchen Super in soft suede. Extra laces let you change up the look."
CL7310,Men's adidas Running Rush Shoes,Adidas,36,18,3.3,50,11.0,"Great everyday shoes for runners to go that extra mile. Features Mesh upper for maximum ventilation, lightstrike EVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear."
CL7397,Men's adidas Sport Inspired Blaze Runner Shoes,Adidas,56,28,3.1,50,18.0,Extremely functional and subtle running-inspired shoes for men. The breathable and lightweight Knit-Mesh offer extended ventilation and comfort. Cloudfoam midsole for responsive cushioning and full Rubber outsole provides durability.
CL7624,Men's adidas Sport Inspired Strikerr,Adidas,46,28,4.6,40,10.0,"Crafted for simple, natural comfort, these running-inspired shoes feature textile mesh upper. The integrated sockliner supports natural movement of the foot with optimum comfort. EVA midsole and Rubber outsole offer optimum comfort to your feet."
CL7573,Men's adidas Running Furato Shoes,Adidas,56,28,4.1,50,14.0,These men's running shoes keep you comfortable so you stay focused on your goals. They feature a textile upper and a supportive cage that wraps around the midfoot to give you stability where you need it most. EVA midsole and Rubber outsole cushioning provide all-day comfort.
BB7716,MEN'S ADIDAS RUNNING DURAMO 9 SHOES,Adidas,66,33,4.7,50,14.0,"These men's versatile running shoes are ideal for the treadmill or the trail. They feature a mesh upper for breathability and a seamless print overlay for additional support. Pillow-soft Cloudfoam cushions every stride, while the durable outsole holds up to everyday wear."
EE6318,Men's adidas Originals Sobakov P94 Shoes,Adidas,76,46,4.8,40,16.0,The Sobakov honors the spirit of modern soccer culture. The tapered fang-shaped 3-Stripes recall the look of the legendary adidas Predator cleat from 1994. The shoes have a soft leather upper for a comfortable feel.
BC0020,MEN'S ADIDAS CLOUDFOAM RACER TR SHOES,Adidas,60,30,4.4,50,14.0,"Inspired by outdoor trail runners, these modern shoes are made for urban adventures, with a mesh build and rubber outsole inserts. cloudfoam cushioning adds long-lasting comfort."
CI9699,men's adidas RUNNING LEGUS SHOES,Adidas,56,28,4.5,50,12.0,"Get maximum support, comfort and a refreshed look with these adidas Legus shoes for women. The textile mesh upper is breathable and has a sock-like fit and the supportive cage in the shoe's midfoot provides midfoot lockdown. CLOUDFOAM gives instant step in-comfort, long-lasting responsive cushioning and a super-plush feel and the ADIWEAR outsole gives ultimate durability."
CJ8027,MEN'S ADIDAS RUNNING ADISTARK 3.0 SHOES,Adidas,40,20,3.3,50,12.0,Style and performance go hand in hand in this adidas Adistark 3.0 Running shoes for men. Fused overlays layered over mesh with edgy three stripes design. The full rubber outsole gives durability.
B37736,MEN'S ADIDAS ORIGINALS SWIFT RUN SHOES,Adidas,76,38,4.1,50,19.0,"Drawing upon heritage running designs, these knit shoes have a sleek shape and a snug, sock-like feel. Embroidered accents and welded details elevate the look beyond basic. Built for all-day ease with a stretchy knit lining and a lightweight midsole."
D97080,Men's adidas Running Solar Glide Shoes,Adidas,130,65,3.4,50,38.0,"A go-to pair for all your runs, these shoes have energized cushioning that works with a flexible outsole to deliver a smooth and comfortable ride. The mesh upper is built with flex-fold ribs that were inspired by NASA spacesuit gloves and designed to support and stretch as you move for an optimal fit."
CL7308,Men's adidas Running Rush Shoes,Adidas,36,18,2.4,50,15.0,"Great everyday shoes for runners to go that extra mile. Features Mesh upper for maximum ventilation, lightstrike EVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear."
G27464,Men's adidas Originals Marathon Tech Shoes,Adidas,120,60,3.1,50,39.0,"These shoes follow in the style steps of adidas' first trail shoe, the Marathon TR. The vintage-inspired upper is a mix of breathable mesh and synthetic suede, with iconic 3-Stripes branding. Extra comfort comes from the Boost midsole, which gives durable cushioning."
CL9966,Women's adidas Outdoor Elevate 2018 Sandals,Adidas,28,17,2.8,40,10.0,Stylish and sleek adidas sandals for women are extremely lightweight. Adjustable straps enable optimal fit while the Synthetic upper and soft EVA footbed with fitted heel provide enhanced comfort. Rubber outsole with wet and dry traction pattern keeps you in control.
BD7480,Men's adidas Originals Gazelle Shoes,Adidas,80,48,3.561158724717176,40,22.0,"A smooth leather build shows off the elegant lines of a classic. With a soft feel and graceful design, these Gazelle shoes are a faithful reissue of the 1991 original. A gum rubber outsole completes the retro style."
CI1823,Men's adidas RUNNING YAMO 1.0 SHOES,Adidas,48,24,3.561158724717176,50,13.0,The adidas Yamo 1.0 shoes for men. These lightweight running shoes have a combination of Synthetic with double layer Mesh ensure breathability and durability while the Lightstrike EVA midsole provides premium cushionings. Full Rubber outsole provides durability.
DB0961,men's ADIDAS ORIGINALS N-5923 RUNNER CLS SHOES,Adidas,80,40,3.561158724717176,50,22.0,"Heritage design meets modern innovation. Inspired by '70s runners, these trainers were reinvented for today's streets. These shoes are modelled after vintage running shoes. They have a breathable textile upper trimmed with welded overlays and a TPU heel cage. Underfoot, a lightweight, resilient foam midsole provides easy, all-day comfort."
CQ2896,men's ADIDAS ORIGINALS SWIFT RUN PK SHOES,Adidas,110,55,1.5,50,73.0,"A go-to sneaker must be comfortable, and it must look good wherever, whenever. Drawing on decades of adidas running heritage, these Swift Run shoes for men offer a modern mix of sporty style and all-day wearability. Made of adaptive, supportive adidas Primeknit with a multicolored lining that shows through at the toe, these shoes are engineered to fit like a sock. They ride on a comfy, all-purpose foam midsole with thin, flexible rubber tread."
B41649,MEN'S ADIDAS ORIGINALS GAZELLE SHOES,Adidas,80,40,3.1,50,26.0,"Streamlined and sleek, these adidas Originals Gazelle shoes for men. Soft Suede-Leather upper offers luxurious feel while removable inlay offers unique comfort to your insole. It comes with 3 stripes on the sides and extra lace."
CQ1711,MEN'S ADIDAS RUNNING COSMIC 2 SHOES,Adidas,70,35,3.3,50,21.0,"These men's running shoes provide a cloudlike landing every time your foot hits the ground. A seamless stretch mesh upper provides lightweight support, and a performance sockliner keeps your feet ventilated. The cloudfoam midsole provides responsive cushioning for superior comfort."
CI9992,men's ADIDAS RUNNING TORIL 1.0 SHOES,Adidas,50,25,4.7,50,11.0,"Designed to go the distance, these adidas Toril 1.0 running shoes for men give optimum cushioning to your feet with EVA midsole and its Mesh upper inspires comfortable familiarity. It's smart style details balance the clean design and the rubber outsole provides best durability."
B37725,MEN'S ADIDAS ORIGINALS SWIFT RUN SHOES,Adidas,80,80,3.8,0,21.0,"Drawing upon heritage running designs, these knit shoes have a sleek shape and a snug, sock-like feel. Embroidered accents and welded details elevate the look beyond basic. Built for all-day ease with a stretchy knit lining and a lightweight midsole."
CI9831,MEN'S ADIDAS RUNNING LEGUS SHOES,Adidas,60,30,4.4,50,14.0,"Get maximum support, comfort and a refreshed look with these adidas Legus shoes for men. The textile mesh upper is breathable and has a sock-like fit and the supportive cage in the shoe's midfoot provides midfoot lockdown. CLOUDFOAM gives instant step in-comfort, long-lasting responsive cushioning and a super-plush feel and the Rubber outsole gives ultimate durability."
BB7613,MEN'S ADIDAS RUNNING FLUIDCLOUD NEUTRAL SHOES,Adidas,60,30,4.9,50,12.0,"Feel as cool as you look with this adidas FluidCloud Neutral shoes for men. CLOUDFOAM provides instant step in-comfort, long-lasting responsive cushioning and a super-plush feel. The durable rubber outsole gives ultimate durability for a long session."
CK1229,MEN'S ADIDAS RUNNING KALUS SHOES,Adidas,43,21,3.6,50,12.0,Experience explosive energy and modern style with this new designed adidas Kalus shoes for men. Sandwich mesh upper for maximum ventilation. They come with with three stripes design on sides.
BB7829,MEN'S ADIDAS SPORT INSPIRED RUN 80S SHOES,Adidas,80,40,4.4,50,18.0,Refresh an '80s style. These running-inspired shoes update an archival look with a closed mesh upper for colder weather and a plush Cloudfoam midsole for comfortable cushioning. A rubber outsole grips the road.
B44821,MEN'S ADIDAS SPORT INSPIRED QUESTAR DRIVE SHOES,Adidas,70,35,3.2,50,22.0,Go beyond ordinary. These runing-inspired shoes keep the look sleek and speedy with TPU surrounding the laces. Featuring a two-tone knit upper with floating 3-Stripes and pull-on loop details.
CJ7975,MEN'S ADIDAS RUNNING NAYO 2.0 SHOES,Adidas,53,26,5.0,50,11.0,The stylish adidas Nayo 2.0 shoes for men crafted for runners. The breathable Knit-Mesh upper offer extended grip and comfort. Lightstrike EVA midsole and full Rubber outsole provides durability.
B43651,Men's adidas Sport Inspired Cloudfoam Racer TR Shoes,Adidas,60,30,4.8,50,12.0,"Inspired by outdoor trail runners. These modern shoes are made for urban adventures, with a nylon build and rubber outsole inserts. The cloudfoam inside adds long-lasting comfort."
F35012,Men's adidas Running Energy Cloud 2 Shoes,Adidas,70,35,1.0,50,70.0,"Get maximum support, comfort and a refreshed look with these adidas Energy Cloud 2 shoes for men. The textile upper is breathable and has a sock-like fit and the supportive cage in the shoe's midfoot provides midfoot lockdown. CLOUDFOAM gives instant step in-comfort, long-lasting responsive cushioning and a super-plush feel."
CJ8106,MEN'S ADIDAS RUNNING NEBULAR 2.0 SHOES,Adidas,50,25,2.2,50,23.0,"Make your running or jogging sessions even more effective by wearing these Nebular 2.0 running shoes for men. The mesh upper and lining make these lace-ups durable, light in weight and comfortable to wear, while the rubber outsole will ensure a firm grip to your feet."
EF8729,Men's adidas Originals Rivalry Low Shoes,Adidas,76,76,1.5,0,51.0,"Recalling the golden age of '80s hoops style, these shoes refresh a classic silhouette. The low top build pairs a clean leather upper with a bold cupsole design. A woven tongue label pulled from the archives keeps the look authentic."
BD7932,Men's adidas Originals N-5923 Shoes,Adidas,76,38,2.0,50,38.0,These shoes fuse classic running style from the '70s with current updates. The lightweight knit upper comes with serrated 3-Stripes and a cushioned EVA midsole. Technical details like a moulded heel cage and welding on the upper give them a contemporary feel.
BD7914,Men's adidas Originals FuturePacer Shoes,Adidas,200,100,4.0,50,50.0,The Futurepacer reworks the revolutionary design of the 1984 Micropacer shoes to challenge old ideas of what a sneaker should look like. This futuristic style makes a statement with a fully reflective stretchy upper and a mix of premium leathers. A Boost midsole with textured EVA plugs returns energy with every stride.
CL7606,Men's adidas Running Erish Shoes,Adidas,43,21,2.9,50,15.0,"Energize your run while staying comfortable with this new design, your ride will be smooth and effortless. Breathable mesh upper for maximum ventilation and a cushioned IMEVA midsole provides all-day comfort with rubber outsole for best durability in high wear areas."
FV6448,Men's adidas Originals Yung-1 Shoes,Adidas,110,110,4.0,0,28.0,"Inspired by turn-of-the-millennium styles, the Yung-1 shoes have a chunky shape and a distinctly retro vibe. This version features a mixed material upper with printed pony hair leather and colour-shifting Xeno material. Everything rides on a sculpted EVA midsole for all-day comfort with a stable feel."
G27639,Men's adidas Originals U_Path Run Shoes,Adidas,80,80,2.8,0,29.0,"The U_Path Run offers a sleek combination of retro and modern. These shoes are built of soft, breathable mesh for everyday wear. The D-ring lacing system adds a distinctive look and the bungee heel piece gives extra support. A lightweight EVA midsole adds all-day wearability."
CK9569,Men's adidas Sport Inspired Videll Shoes,Adidas,38,19,2.6,50,15.0,Extremely functional and subtle running-inspired shoes for men. Feature a textile mesh upper and synthetic overlays. EVA cushioning adds extra comfort. The running 3-Stripes on the sides along with an interesting all-over print on the upper add to it's appeal.
EE3649,MEN'S ADIDAS ORIGINALS EQT_ZX SHOES,Adidas,160,80,3.8,50,42.0,Two legendary adidas shoe series unite. These shoes are made in a mix of lightweight mesh and soft suede. They combine the finely tuned ZX 930 running design from the '80s with the moulded EQT midsole of the '90s. Boost cushioning offers energy return in every stride.
CK9829,Men's adidas Outdoor Elevate 2018 Sandals,Adidas,28,14,4.2,50,7.0,Stylish and sleek adidas sandals for women are extremely lightweight. Adjustable straps enable optimal fit while the Synthetic upper and soft EVA footbed with fitted heel provide enhanced comfort. Rubber outsole with wet and dry traction pattern keeps you in control.
CG5801,Men's adidas Sport Inspired Cloudfoam Ultimate Shoes,Adidas,80,40,3.0,50,27.0,These shoes show off running-inspired style with a knit upper that hugs the foot for a sock-like fit. The lightweight design nods to its sporty roots with seamless 3-Stripes on the sides. Cutouts underneath flash a peek at the pillow-soft Cloudfoam cushioning.
CJ0027,men's ADIDAS RUNNING HELKIN 3 SHOES,Adidas,43,21,3.5,50,12.0,Style and performance go hand in hand in this adidas Helkin 3 Running shoes for men. The breathable upper Mesh offers maximum ventilation. EVA midsole and rubber outsole.
CJ0070,men's ADIDAS RUNNING ERDIGA 3 SHOES,Adidas,43,21,3.6,50,12.0,The adidas Erdiga 3 shoes for men crafted with Mesh-Synthetic upper for added comfort. The full length ADIPRENEÂ® provides optimized cushioning and rebounding. The outsole is made of high durable rubber.
CJ8989,MEN'S ADIDAS OUTDOOR TERREX CMTK SHOES,Adidas,50,25,4.4,50,11.0,"Ready to conquer the mountain, these men's Terrex CMTK shoes keep you fast and stable over alpine terrain. Developed with athlete insights, these shoes are extremely lightweight and provide extraordinary grip for competitive racing. The mesh and ripstop upper has a breathable, sock-like construction for an optimal fit and comfort, while an EVA midsole cushions against impacts."
BB7067,MEN'S ADIDAS RUNNING DURAMO 9 SHOES,Adidas,60,30,3.4,50,18.0,"These men's running shoes will get you on the road to your goals. A sandwich mesh upper offers lightweight breathability, while a seamless print overlay adds support for a stable stride. The midsole offers pillow-soft Cloudfoam cushioning that eases every stride."
B41810,MEN'S ADIDAS ORIGINALS MUNCHEN SUPER SPZL SHOES,Adidas,100,50,2.0,50,50.0,"Summer of love, part two. The late '80s and early '90s formed the apex era of rave culture in the UK, as acid house echoed through every nightclub and warehouse bash. Spezial pays homage to this golden age with a collection that's heavy on the '90s party vibes. These shoes revive the lesser-known Munchen Super in soft suede. Extra laces let you change up the look."
G26778,MEN'S ADIDAS ORIGINALS MICROPACER X R1 SHOES,Adidas,160,80,1.5,50,107.0,"These suede and leather shoes are a hybrid of retro and modern adidas designs. They take tooling from the NMD R1 and combine it with the vintage tech look of the 1984 Micropacer, born during an era when wearable technology was an exciting new concept. Boost cushioning offers energy return in every stride."
CJ8103,MEN'S ADIDAS RUNNING NEBULAR 2.0 SHOES,Adidas,50,25,5.0,50,10.0,"Make your running or jogging sessions even more effective by wearing these Nebular 2.0 running shoes for men. The mesh upper and lining make these lace-ups durable, light in weight and comfortable to wear, while the rubber outsole will ensure a firm grip to your feet."
EE6876,Men's adidas Originals Crazy BYW Icon 98 Shoes,Adidas,160,96,4.4,40,36.0,"Worn by legendary athletes, this '90s B-ball design created a sneaker fan frenzy with a look so unconventional that it was called crazy. Now a footwear fashion series, these shoes continue to push the limits with engineering that redefines classic basketball style. Made of soft, lightweight mesh and detailed with leather overlays."
EE7246,Men's adidas Originals Yung-96 Shoes,Adidas,80,48,1.0,40,80.0,"The Yung-96 collection draws inspiration from a decade known for fearless looks and fresh colours. These shoes channel retro running style with a chunky leather upper over a wavy outsole. Built for comfort, they're cushioned with lightweight EVA."
CK9805,Men's adidas Outdoor Terrex CMTK Shoes,Adidas,50,25,2.2,50,23.0,"Ready to conquer the mountain, these men's Terrex CMTK shoes keep you fast and stable over alpine terrain. Developed with athlete insights, these shoes are extremely lightweight and provide extraordinary grip for competitive racing. The mesh and ripstop upper has a breathable, sock-like construction for an optimal fit and comfort, while an EVA midsole cushions against impacts."
EE5883,Men's adidas Originals Nite Jogger Shoes,Adidas,130,78,4.0,40,32.0,"A revival of the 1980 Nite Jogger, these retro shoes shine bright with reflective details. They have an airy mesh and nylon upper with suede overlays. Responsive Boost in the midsole returns energy with every step. A 3D Morse code graphic inside the tongue completes the look."
CK9785,Men's adidas Outdoor Naha Shoes,Adidas,60,30,4.4,50,14.0,"Get maximum support, comfort and a refreshed look with these adidas Naha shoes for men comes wit a classic style. Mesh and synthetic upper with EVA midsole for maximum impact cushioning. It's Super High Traction Rubber for optimal grip in wet conditions."
CK9802,Men's adidas Outdoor Terrex CMTK Shoes,Adidas,50,25,4.0,50,12.0,"Ready to conquer the mountain, these men's Terrex CMTK shoes keep you fast and stable over alpine terrain. Developed with athlete insights, these shoes are extremely lightweight and provide extraordinary grip for competitive racing. The mesh and ripstop upper has a breathable, sock-like construction for an optimal fit and comfort, while an EVA midsole cushions against impacts."
